date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:20:48	6240/6240	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/animated_heading.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/animated_heading6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:48	655/655	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/accordion.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/accordion6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:49	921/921	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/bar_chart.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/bar_chart6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:49	928/928	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/line_chart.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/line_chart6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:49	888/888	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/pie_chart.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/pie_chart6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:50	148471/148471	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Nov%202024%2011:24:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/swiper-bundle.min.js?ver=1.5.2	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/rometheme-for-elementor/widgets/assets/js/swiper-bundle.min6bc5.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:50	6008/6008	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202024%2011:02:24%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/js/rtform_text.js?ver=1.2.0	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/js/rtform_text7359.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:51	1324/1324	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202024%2011:02:24%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/js/rform_select.js?ver=1.2.0	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/js/rform_select7359.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:51	900/900	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202024%2011:02:24%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/js/rform_tel_input.js?ver=1.2.0	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/js/rform_tel_input7359.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:51	3551/3551	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202024%2011:02:24%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/js/rform.js?ver=1.2.0	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/js/rform7359.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:52	31017/31017	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2028%20Aug%202024%2011:02:24%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/js/intl_tel_input.min.js?ver=1.2.0	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/romethemeform/widgets/assets/js/intl_tel_input.min7359.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:52	161/161	---M--	200	added ('OK')	application/javascript	date:Mon,%2012%20Aug%202024%2009:43:26%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/template-kit-export/assets/public/template-kit-export-public.js?ver=1.0.23	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/template-kit-export/assets/public/template-kit-export-public982a.js	(from https://gtkit.rometheme.pro/garmen/)
16:20:53	111975/111975	---MCZ	200	added ('OK')	application/json	date:Fri,%2006%20Dec%202024%2010:50:49%20GMT	https://gtkit.rometheme.pro/garmen/wp-json/wp/v2/pages/190	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-json/wp/v2/pages/190.json	(from https://gtkit.rometheme.pro/garmen/)
16:20:53	220043/220043	---MCZ	200	added ('OK')	application/json	date:Fri,%2006%20Dec%202024%2010:50:49%20GMT	https://gtkit.rometheme.pro/garmen/wp-json/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-json/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:20:54	870/870	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Dec%202024%2010:50:50%20GMT	https://gtkit.rometheme.pro/garmen/xmlrpc.php?rsd	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/xmlrpc0db0.php	(from https://gtkit.rometheme.pro/garmen/)
16:20:55	2071/2071	---M-Z	200	added ('OK')	application/json	date:Fri,%2006%20Dec%202024%2010:50:50%20GMT	https://gtkit.rometheme.pro/garmen/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgarmen%2F	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-json/oembed/1.0/embed6353.json	(from https://gtkit.rometheme.pro/garmen/)
16:20:55	2229/2229	---M-Z	200	added ('OK')	text/xml	date:Fri,%2006%20Dec%202024%2010:50:51%20GMT	https://gtkit.rometheme.pro/garmen/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgtkit.rometheme.pro%2Fgarmen%2F&format=xml	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-json/oembed/1.0/embed56fe	(from https://gtkit.rometheme.pro/garmen/)
16:20:55	7436/7436	---M--	200	added ('OK')	image/png	date:Sat,%2011%20Feb%202023%2009:58:05%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Logo.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Logo.png	(from https://gtkit.rometheme.pro/garmen/)
16:20:56	8462/8462	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202023%2007:46:07%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Icon-1.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Icon-1.png	(from https://gtkit.rometheme.pro/garmen/)
16:20:56	21257/21257	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202023%2007:46:05%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Icon-2.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Icon-2.png	(from https://gtkit.rometheme.pro/garmen/)
16:20:57	170348/170348	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:50:52%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/homepage/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/homepage/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:20:57	10104/10104	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202023%2007:46:06%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Icon-3.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Icon-3.png	(from https://gtkit.rometheme.pro/garmen/)
16:20:58	110294/110294	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:50:52%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/about-us/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/about-us/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:20:59	94930/94930	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:50:53%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/service-detail/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/service-detail/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:21:01	291917/291917	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2007:24:06%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/saleswoman-measures-fabric-in-textile-store-Z5W4B3B.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/saleswoman-measures-fabric-in-textile-store-Z5W4B3B.jpg	(from https://gtkit.rometheme.pro/garmen/)
16:21:01	129373/129373	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:50:54%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/services/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/services/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:21:02	116852/116852	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:50:54%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/project/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/project/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:21:03	120517/120517	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:50:55%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/project-detail/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/project-detail/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:21:03	118715/118715	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:50:58%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/pricing/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/pricing/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:21:05	301107/301107	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Feb%202023%2007:35:01%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/cropped-image-of-dressmaker-sewing-cloth-with-sewi-WHDDWPP.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/cropped-image-of-dressmaker-sewing-cloth-with-sewi-WHDDWPP.jpg	(from https://gtkit.rometheme.pro/garmen/)
16:21:06	70326/70326	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:51:00%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/blog/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/blog/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:21:06	103831/103831	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:51:00%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/team/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/team/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:21:07	97712/97712	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:51:00%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/faq/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/faq/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:21:07	16656/16656	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202023%2008:20:02%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-2.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-2.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:08	93335/93335	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:51:02%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/single-post/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/single-post/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:21:08	15357/15357	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202023%2008:20:03%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-3.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-3.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:08	68456/68456	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:51:03%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/404-error/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/404-error/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:21:09	93957/93957	---MCZ	200	added ('OK')	text/html	date:Fri,%2006%20Dec%202024%2010:51:03%20GMT	https://gtkit.rometheme.pro/garmen/template-kit/contact-us/	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/template-kit/contact-us/index.html	(from https://gtkit.rometheme.pro/garmen/)
16:21:09	21664/21664	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202023%2008:20:00%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-6.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-6.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:09	10694/10694	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202023%2008:20:04%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-4.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-4.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:09	8170/8170	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202023%2008:20:00%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-5.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-5.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:10	7903/7903	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Feb%202023%2008:20:01%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-1.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Service-1.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:10	7201/7201	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2004:06:37%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-1.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-1.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:10	10425/10425	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2004:06:38%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-3.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-3.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:10	4430/4430	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2004:06:35%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-5.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-5.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:11	9385/9385	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2004:06:39%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-4.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-4.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:11	9227/9227	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2004:06:37%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-2.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-2.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:11	8542/8542	---M--	200	added ('OK')	image/png	date:Fri,%2003%20Feb%202023%2004:06:36%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-7.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/02/Partner-7.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:14	302281/302281	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2016:58:06%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/wool-sweater-pattern-PQFWC5Da.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/wool-sweater-pattern-PQFWC5Da.jpg	(from https://gtkit.rometheme.pro/garmen/)
16:21:14	246310/246310	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Feb%202023%2003:55:48%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/portrait-of-a-young-designer-standing-in-an-office-MX6TE8X.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/portrait-of-a-young-designer-standing-in-an-office-MX6TE8X.jpg	(from https://gtkit.rometheme.pro/garmen/)
16:21:15	301041/301041	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2016:58:07%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/catalog-of-multi-colored-fabric-samples-textile-in-VYEXF2Pa.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/catalog-of-multi-colored-fabric-samples-textile-in-VYEXF2Pa.jpg	(from https://gtkit.rometheme.pro/garmen/)
16:21:15	297525/297525	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2016:58:15%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/linen-JVW23TRa.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/linen-JVW23TRa.jpg	(from https://gtkit.rometheme.pro/garmen/)
16:21:16	6266/6266	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Feb%202023%2005:43:49%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Step-1.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Step-1.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:16	13900/13900	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Feb%202023%2005:43:48%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Step-2.png	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/Step-2.png	(from https://gtkit.rometheme.pro/garmen/)
16:21:16	297266/297266	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2016:58:13%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/cropped-image-of-woman-ironing-fabric-in-jeans-fac-CCSTHE4a.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/cropped-image-of-woman-ironing-fabric-in-jeans-fac-CCSTHE4a.jpg	(from https://gtkit.rometheme.pro/garmen/)
16:21:16	20613/20613	---M-Z	200	added ('OK')	text/css	date:Mon,%2022%20Apr%202024%2008:33:33%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/elementor/css/post-757.css?ver=1713774813	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/elementor/css/post-757e12a.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:16	268036/268036	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2016:58:08%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/close-up-background-texture-fabrics-in-blue-shades-VFP7L3Za.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/close-up-background-texture-fabrics-in-blue-shades-VFP7L3Za.jpg	(from https://gtkit.rometheme.pro/garmen/)
16:21:17	9929/9929	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-icon-list.min18be.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:17	4875/4875	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-social-icons.min.css?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-social-icons.min18be.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:17	7068/7068	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min.css?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/conditionals/apple-webkit.min18be.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:18	254/254	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-image.min.css?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-image.min18be.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:18	600/600	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-heading.min.css?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-heading.min18be.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:18	305630/305630	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Feb%202023%2016:58:09%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/craftsman-choosing-leather-SR4MJDNa.jpg	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/uploads/sites/17/2023/01/craftsman-choosing-leather-SR4MJDNa.jpg	(from https://gtkit.rometheme.pro/garmen/)
16:21:18	704/704	---M-Z	200	added ('OK')	text/css	date:Sun,%2024%20Nov%202024%2019:00:11%20GMT	https://gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-text-editor.min.css?ver=3.25.10	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-content/plugins/elementor/assets/css/widget-text-editor.min18be.css	(from https://gtkit.rometheme.pro/garmen/)
16:21:19	11256/11256	---M-Z	200	added ('OK')	text/css	date:Wed,%2030%20Sep%202020%2001:23:06%20GMT	https://gtkit.rometheme.pro/garmen/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/Users/SURES/Desktop/Sai%20Sports/Sai%20Sports/gtkit.rometheme.pro/garmen/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://gtkit.rometheme.pro/garmen/)
